Long(deg)	Lat(deg)	MONTH	DAY	YEAR	DATE	Pieces/KM2
-71.80	17.28	12	21	1994	1994-12-21	4320
-72.57	17.02	12	22	1994	1994-12-22	540
-72.57	17.02	12	22	1994	1994-12-22	1473
-73.37	17.15	12	23	1994	1994-12-23	0
-73.37	17.15	12	23	1994	1994-12-23	4320
-74.75	17.17	12	24	1994	1994-12-24	0
-74.75	17.17	12	24	1994	1994-12-24	720
-76.37	25.85	02	09	1995	1995-02-09	540
-76.22	25.73	02	10	1995	1995-02-10	0
-75.47	25.72	02	10	1995	1995-02-10	2700
-75.27	25.93	02	11	1995	1995-02-11	0
-75.27	25.95	02	12	1995	1995-02-12	8099
-76.02	25.23	02	12	1995	1995-02-12	1080
-76.03	24.90	02	13	1995	1995-02-13	0
-75.82	24.22	02	16	1995	1995-02-16	0
-75.50	23.93	02	16	1995	1995-02-16	2160
-75.17	23.80	02	17	1995	1995-02-17	0
-74.65	22.93	02	17	1995	1995-02-17	0
-74.53	21.78	02	18	1995	1995-02-18	0
-73.83	20.58	02	19	1995	1995-02-19	0
-75.08	18.97	02	20	1995	1995-02-20	4320
-75.17	18.80	02	20	1995	1995-02-20	2700
-75.43	18.80	02	21	1995	1995-02-21	1620
-76.10	18.32	02	22	1995	1995-02-22	540
-76.22	18.17	02	25	1995	1995-02-25	4320
-75.85	17.73	02	26	1995	1995-02-26	0
-76.58	17.27	02	27	1995	1995-02-27	540
-77.63	17.30	02	27	1995	1995-02-27	1800
-78.78	18.08	02	28	1995	1995-02-28	8998
-79.20	17.98	03	01	1995	1995-03-01	0
-79.97	17.72	03	01	1995	1995-03-01	2700
-80.58	17.67	03	01	1995	1995-03-01	0
-81.67	17.63	03	02	1995	1995-03-02	0
-82.67	17.23	03	03	1995	1995-03-03	0
-84.17	16.52	03	04	1995	1995-03-04	0
-86.10	16.18	03	05	1995	1995-03-05	2160
-79.73	25.80	05	09	1995	1995-05-09	5400
-79.73	25.80	05	09	1995	1995-05-09	4320
-79.30	26.25	05	10	1995	1995-05-10	0
-79.30	26.25	05	10	1995	1995-05-10	0
-79.50	27.20	05	10	1995	1995-05-10	0
-79.50	27.20	05	10	1995	1995-05-10	0
-78.00	28.08	05	11	1995	1995-05-11	4320
-75.58	27.30	05	12	1995	1995-05-12	11311
-75.68	25.55	05	14	1995	1995-05-14	5400
-75.68	25.55	05	14	1995	1995-05-14	21598
-75.15	23.80	05	15	1995	1995-05-15	1440
-75.15	23.80	05	15	1995	1995-05-15	0
-74.27	24.55	05	18	1995	1995-05-18	7019
-74.27	24.55	05	18	1995	1995-05-18	4860
-74.02	24.90	05	18	1995	1995-05-18	7019
-74.02	24.90	05	18	1995	1995-05-18	9719
-73.60	25.57	05	19	1995	1995-05-19	3240
-73.60	25.57	05	19	1995	1995-05-19	7559
-73.38	25.93	05	20	1995	1995-05-20	2160
-72.88	26.43	05	20	1995	1995-05-20	5400
-72.53	26.90	05	21	1995	1995-05-21	4320
-71.97	27.55	05	21	1995	1995-05-21	8920
-71.13	28.00	05	22	1995	1995-05-22	8099
-70.28	28.37	05	22	1995	1995-05-22	10799
-69.70	28.72	05	22	1995	1995-05-22	33477
-69.18	29.27	05	23	1995	1995-05-23	30778
-68.67	29.77	05	24	1995	1995-05-24	2160
-67.97	31.08	05	25	1995	1995-05-25	0
-67.40	31.57	05	25	1995	1995-05-25	13499
-66.43	31.75	05	26	1995	1995-05-26	12151
-64.80	32.20	05	27	1995	1995-05-27	0
-64.97	32.97	06	01	1995	1995-06-01	30778
-65.63	33.65	06	01	1995	1995-06-01	0
-66.32	34.10	06	02	1995	1995-06-02	17279
-66.80	34.57	06	02	1995	1995-06-02	0
-67.03	35.13	06	02	1995	1995-06-02	20518
-67.72	35.45	06	03	1995	1995-06-03	16739
-68.43	36.02	06	04	1995	1995-06-04	3240
-69.57	38.93	06	05	1995	1995-06-05	5400
-71.54	40.99	07	09	1995	1995-07-09	2160
-71.54	40.99	07	09	1995	1995-07-09	540
-71.16	40.06	07	10	1995	1995-07-10	3240
-71.16	40.06	07	10	1995	1995-07-10	1620
-69.95	40.13	07	11	1995	1995-07-11	0
-69.95	40.13	07	11	1995	1995-07-11	0
-69.51	40.23	07	11	1995	1995-07-11	9179
-69.51	40.23	07	11	1995	1995-07-11	9719
-68.28	40.72	07	11	1995	1995-07-11	2700
-68.28	40.72	07	12	1995	1995-07-12	10799
-66.12	41.33	07	13	1995	1995-07-13	1620
-66.12	41.33	07	13	1995	1995-07-13	0
-63.56	41.88	07	14	1995	1995-07-14	0
-63.56	41.88	07	14	1995	1995-07-14	2160
-60.47	42.67	07	15	1995	1995-07-15	1620
-60.47	42.67	07	15	1995	1995-07-15	4154
-61.89	44.39	07	18	1995	1995-07-18	3780
-61.88	42.36	07	26	1995	1995-07-26	1080
-61.88	42.36	07	26	1995	1995-07-26	540
-70.88	41.41	08	09	1995	1995-08-09	3240
-70.81	40.98	08	10	1995	1995-08-10	4320
-70.55	42.11	08	10	1995	1995-08-10	1620
-70.00	40.85	08	11	1995	1995-08-11	4320
-69.50	40.30	08	12	1995	1995-08-12	12959
-69.03	40.18	08	12	1995	1995-08-12	1620
-69.03	41.30	08	13	1995	1995-08-13	3780
-70.28	42.17	08	14	1995	1995-08-14	32937
-70.27	40.22	10	18	1995	1995-10-18	1080
-69.73	39.75	10	19	1995	1995-10-19	4320
-69.65	39.58	10	19	1995	1995-10-19	540
-69.58	38.85	10	20	1995	1995-10-20	0
-68.63	37.58	10	22	1995	1995-10-22	4860
-66.62	36.52	10	23	1995	1995-10-23	1080
-66.02	35.83	10	24	1995	1995-10-24	2401
-65.57	35.12	10	24	1995	1995-10-24	121670
-65.30	34.85	10	25	1995	1995-10-25	15119
-64.37	34.17	10	25	1995	1995-10-25	248920
-63.92	33.63	10	26	1995	1995-10-26	16405
-63.75	32.32	10	27	1995	1995-10-27	12959
-63.97	31.55	10	27	1995	1995-10-27	7798
-63.80	30.27	10	28	1995	1995-10-28	5656
-63.68	29.43	10	28	1995	1995-10-28	6479
-63.07	28.67	10	29	1995	1995-10-29	10799
-62.30	28.00	10	29	1995	1995-10-29	6479
-61.52	27.90	10	29	1995	1995-10-29	2880
-61.37	26.02	10	31	1995	1995-10-31	0
-61.25	23.00	11	01	1995	1995-11-01	2700
-61.08	22.95	11	01	1995	1995-11-01	1081
-59.93	19.55	11	03	1995	1995-11-03	0
-59.62	18.80	11	04	1995	1995-11-04	0
-59.18	17.57	11	04	1995	1995-11-04	0
-58.95	16.83	11	05	1995	1995-11-05	540
-59.15	16.62	11	06	1995	1995-11-06	2699
-59.18	15.02	11	07	1995	1995-11-07	0
-59.82	13.17	11	12	1995	1995-11-12	0
-60.52	12.73	11	13	1995	1995-11-13	540
-61.25	11.72	11	14	1995	1995-11-14	0
-61.67	12.83	11	19	1995	1995-11-19	540
-64.52	18.50	12	05	1995	1995-12-05	675
-64.22	18.28	12	06	1995	1995-12-06	0
-63.62	16.72	12	07	1995	1995-12-07	2699
-63.20	16.07	12	07	1995	1995-12-07	0
-62.70	15.35	12	08	1995	1995-12-08	208
-62.17	14.60	12	08	1995	1995-12-08	684
-61.78	14.03	12	09	1995	1995-12-09	0
-61.35	13.52	12	09	1995	1995-12-09	0
-61.33	13.62	12	10	1995	1995-12-10	1620
-61.30	13.12	12	10	1995	1995-12-10	300
-61.50	12.63	12	13	1995	1995-12-13	0
-61.93	12.00	12	14	1995	1995-12-14	0
-62.68	11.42	12	14	1995	1995-12-14	0
-63.30	11.32	12	14	1995	1995-12-14	2160
-66.52	11.35	12	18	1995	1995-12-18	2077
-67.53	11.52	12	19	1995	1995-12-19	0
-68.10	11.63	12	19	1995	1995-12-19	0
-68.32	12.13	12	19	1995	1995-12-19	0
-69.53	13.08	12	23	1995	1995-12-23	0
-70.35	13.92	12	24	1995	1995-12-24	697
-71.35	14.62	12	24	1995	1995-12-24	0
-72.15	15.32	12	25	1995	1995-12-25	0
-72.82	16.07	12	25	1995	1995-12-25	2700
-73.45	16.50	12	25	1995	1995-12-25	1350
-74.00	16.67	12	26	1995	1995-12-26	541
-74.48	16.83	12	27	1995	1995-12-27	1620
-76.15	18.20	12	28	1995	1995-12-28	1543
-76.83	18.45	12	28	1995	1995-12-28	21598
-77.92	18.63	12	28	1995	1995-12-28	0
-82.12	24.20	01	09	1996	1996-01-09	386
-82.80	27.20	03	23	1996	1996-03-23	0
-82.88	26.72	03	23	1996	1996-03-23	9179
-82.80	25.57	03	24	1996	1996-03-24	4860
-82.50	24.52	03	24	1996	1996-03-24	3436
-81.75	24.38	03	26	1996	1996-03-26	6479
-81.47	23.85	03	27	1996	1996-03-27	0
-80.17	24.60	03	28	1996	1996-03-28	10811
-79.48	25.53	03	28	1996	1996-03-28	3888
-78.95	26.25	03	29	1996	1996-03-29	7559
-78.43	26.35	03	29	1996	1996-03-29	11879
-78.15	26.30	03	29	1996	1996-03-29	1080
-76.92	23.65	03	30	1996	1996-03-30	1080
-76.42	25.53	03	31	1996	1996-03-31	47908
-75.72	23.65	03	31	1996	1996-03-31	25378
-75.42	25.62	03	31	1996	1996-03-31	5400
-75.50	25.65	04	01	1996	1996-04-01	31857
-75.57	25.65	04	01	1996	1996-04-01	31317
-75.53	25.67	04	01	1996	1996-04-01	3240
-75.75	25.63	04	01	1996	1996-04-01	35637
-76.00	25.55	04	02	1996	1996-04-02	7199
-75.97	24.95	04	02	1996	1996-04-02	0
-75.88	24.43	04	04	1996	1996-04-04	5400
-75.50	24.07	04	04	1996	1996-04-04	1964
-70.07	24.18	04	05	1996	1996-04-05	14039
-74.62	24.17	04	06	1996	1996-04-06	31317
-74.48	23.90	04	07	1996	1996-04-07	0
-74.73	23.82	04	07	1996	1996-04-07	24298
-74.67	22.93	04	11	1996	1996-04-11	1620
-74.18	22.00	04	11	1996	1996-04-11	0
-73.73	21.13	04	11	1996	1996-04-11	0
-73.83	20.60	04	12	1996	1996-04-12	75564
-74.83	18.50	04	13	1996	1996-04-13	14039
-75.93	18.58	04	14	1996	1996-04-14	6479
-76.75	18.57	04	15	1996	1996-04-15	2700
-76.25	18.63	04	15	1996	1996-04-15	3240
-77.20	19.13	04	15	1996	1996-04-15	2160
-77.67	18.88	04	16	1996	1996-04-16	2160
-78.45	18.80	04	16	1996	1996-04-16	0
-80.47	18.95	04	17	1996	1996-04-17	5400
-81.28	19.22	04	17	1996	1996-04-17	13889
-81.97	23.97	04	26	1996	1996-04-26	2160
-81.97	23.83	05	06	1996	1996-05-06	0
-81.97	23.83	05	06	1996	1996-05-06	0
-81.55	23.72	05	06	1996	1996-05-06	2700
-81.55	23.72	05	06	1996	1996-05-06	1080
-81.15	24.18	05	07	1996	1996-05-07	3599
-80.80	23.85	05	07	1996	1996-05-07	5405
-80.80	23.85	05	07	1996	1996-05-07	0
-80.48	24.72	05	07	1996	1996-05-07	4320
-80.48	24.72	05	07	1996	1996-05-07	0
-79.68	26.70	05	08	1996	1996-05-08	0
-79.68	26.70	05	09	1996	1996-05-09	0
-80.15	29.05	05	10	1996	1996-05-10	0
-80.15	29.05	05	10	1996	1996-05-10	3240
-79.85	30.80	05	11	1996	1996-05-11	0
-79.85	30.80	05	11	1996	1996-05-11	0
-79.12	31.82	05	11	1996	1996-05-11	0
-79.12	31.82	05	11	1996	1996-05-11	0
-77.15	32.60	05	13	1996	1996-05-13	2400
-77.15	32.60	05	13	1996	1996-05-13	9719
-75.63	32.43	05	13	1996	1996-05-13	1620
-75.63	32.43	05	13	1996	1996-05-13	3374
-75.12	31.97	05	14	1996	1996-05-14	0
-75.12	31.97	05	14	1996	1996-05-14	1080
-72.20	31.38	05	16	1996	1996-05-16	7798
-72.20	31.38	05	16	1996	1996-05-16	0
-71.32	31.70	05	17	1996	1996-05-17	13495
-71.32	31.70	05	17	1996	1996-05-17	21058
-70.30	31.75	05	17	1996	1996-05-17	4320
-70.30	31.73	05	17	1996	1996-05-17	44816
-69.28	31.75	05	18	1996	1996-05-18	74514
-69.28	31.75	05	18	1996	1996-05-18	16739
-68.35	31.97	05	18	1996	1996-05-18	12346
-68.35	31.97	05	18	1996	1996-05-18	12959
-68.00	32.12	05	19	1996	1996-05-19	10799
-68.00	32.12	05	19	1996	1996-05-19	19208
-64.70	32.62	05	23	1996	1996-05-23	4500
-64.70	32.62	05	23	1996	1996-05-23	19978
-65.18	33.52	05	23	1996	1996-05-23	4860
-70.00	34.08	05	24	1996	1996-05-24	16452
-69.98	34.08	05	24	1996	1996-05-24	6479
-65.63	34.65	05	24	1996	1996-05-24	7199
-65.63	34.65	05	24	1996	1996-05-24	17624
-65.48	35.07	05	25	1996	1996-05-25	66955
-65.48	35.07	05	25	1996	1996-05-25	60475
-65.03	35.85	05	25	1996	1996-05-25	5851
-65.03	35.85	05	25	1996	1996-05-25	4860
-65.82	40.98	05	29	1996	1996-05-29	900
-64.77	42.77	05	31	1996	1996-05-31	1350
-64.77	42.77	05	31	1996	1996-05-31	0
-64.55	43.43	05	31	1996	1996-05-31	900
-64.55	43.43	05	31	1996	1996-05-31	8832
-64.42	43.92	06	01	1996	1996-06-01	9359
-64.42	43.92	06	01	1996	1996-06-01	4907
-70.15	42.13	07	04	1996	1996-07-04	2699
-68.98	42.15	07	04	1996	1996-07-04	1296
-67.63	42.05	07	05	1996	1996-07-05	5656
-64.77	41.25	07	07	1996	1996-07-07	0
-64.32	41.17	07	07	1996	1996-07-07	12239
-63.53	41.63	07	07	1996	1996-07-07	1080
-61.75	42.62	07	08	1996	1996-07-08	1080
-60.85	43.63	07	09	1996	1996-07-09	432
-59.35	44.65	07	11	1996	1996-07-11	2700
-58.75	46.03	07	12	1996	1996-07-12	3240
-57.83	46.82	07	12	1996	1996-07-12	3780
-56.25	47.58	07	13	1996	1996-07-13	0
-56.07	47.10	07	17	1996	1996-07-17	1350
-57.78	47.08	07	18	1996	1996-07-18	4338
-64.20	44.27	07	24	1996	1996-07-24	1080
-64.80	43.40	07	24	1996	1996-07-24	0
-65.55	43.08	07	24	1996	1996-07-24	0
-67.30	43.27	07	25	1996	1996-07-25	540
-68.73	43.72	07	26	1996	1996-07-26	0
-70.57	41.03	08	08	1996	1996-08-08	900
-70.57	41.03	08	08	1996	1996-08-08	3610
-69.93	40.57	08	08	1996	1996-08-08	12146
-69.93	40.57	08	08	1996	1996-08-08	7422
-69.75	39.70	08	09	1996	1996-08-09	0
-69.75	39.70	08	09	1996	1996-08-09	0
-68.58	39.62	08	10	1996	1996-08-10	0
-68.58	39.62	08	10	1996	1996-08-10	0
-68.98	40.82	08	11	1996	1996-08-11	0
-68.98	40.82	08	11	1996	1996-08-11	0
-70.45	41.92	08	13	1996	1996-08-13	0
-70.16	40.10	10	18	1996	1996-10-18	0
-70.16	40.10	10	18	1996	1996-10-18	0
-69.29	38.32	10	20	1996	1996-10-20	0
-69.29	38.32	10	20	1996	1996-10-20	0
-67.43	37.48	10	22	1996	1996-10-22	0
-67.43	37.48	10	22	1996	1996-10-22	3858
-66.67	36.93	10	22	1996	1996-10-22	9783
-66.67	36.93	10	22	1996	1996-10-22	17568
-66.11	36.38	10	23	1996	1996-10-23	4320
-66.11	36.38	10	23	1996	1996-10-23	29698
-65.75	35.89	10	23	1996	1996-10-23	12613
-65.75	35.89	10	23	1996	1996-10-23	50450
-65.50	35.43	10	23	1996	1996-10-23	11260
-65.50	35.43	10	23	1996	1996-10-23	0
-64.48	33.94	10	25	1996	1996-10-25	18231
-64.48	33.94	10	25	1996	1996-10-25	6989
-63.52	33.35	10	25	1996	1996-10-25	30012
-63.52	33.35	10	25	1996	1996-10-25	27358
-62.74	32.55	10	26	1996	1996-10-26	3600
-62.74	32.55	10	26	1996	1996-10-26	52205
-61.77	31.00	10	27	1996	1996-10-27	3780
-61.77	31.00	10	27	1996	1996-10-27	20518
-61.45	30.20	10	27	1996	1996-10-27	32397
-61.45	30.20	10	27	1996	1996-10-27	38877
-60.80	29.42	10	28	1996	1996-10-28	11339
-60.80	29.42	10	28	1996	1996-10-28	10799
-60.33	28.75	10	28	1996	1996-10-28	64075
-60.07	27.97	10	29	1996	1996-10-29	10799
-60.07	27.97	10	29	1996	1996-10-29	165992
-60.10	27.14	10	29	1996	1996-10-29	61555
-60.10	27.14	10	29	1996	1996-10-29	8774
-60.11	26.38	10	30	1996	1996-10-30	118790
-60.11	26.38	10	30	1996	1996-10-30	48056
-60.05	25.69	10	30	1996	1996-10-30	44276
-60.05	25.69	10	30	1996	1996-10-30	16739
-59.96	25.33	10	31	1996	1996-10-31	26998
-59.96	25.33	10	31	1996	1996-10-31	57554
-59.90	24.84	10	31	1996	1996-10-31	8639
-59.95	24.31	11	01	1996	1996-11-01	19573
-59.95	24.31	11	01	1996	1996-11-01	14656
-60.12	23.35	11	01	1996	1996-11-01	12824
-60.12	23.35	11	01	1996	1996-11-01	150588
-60.00	22.03	11	02	1996	1996-11-02	3780
-60.00	22.03	11	02	1996	1996-11-02	3600
-60.02	21.11	11	02	1996	1996-11-02	2400
-60.02	21.11	11	02	1996	1996-11-02	540
-60.15	20.03	11	03	1996	1996-11-03	0
-60.15	20.03	11	03	1996	1996-11-03	0
-60.33	19.04	11	03	1996	1996-11-03	1080
-60.33	19.04	11	03	1996	1996-11-03	1080
-60.49	18.52	11	04	1996	1996-11-04	0
-60.49	18.52	11	04	1996	1996-11-04	0
-60.34	17.35	11	04	1996	1996-11-04	540
-60.34	17.35	11	04	1996	1996-11-04	0
-61.00	17.32	11	05	1996	1996-11-05	0
-61.00	17.32	11	05	1996	1996-11-05	0
-60.19	16.78	11	10	1996	1996-11-10	0
-60.19	16.78	11	10	1996	1996-11-10	0
-60.29	16.03	11	10	1996	1996-11-10	0
-60.29	16.03	11	10	1996	1996-11-10	1080
-60.35	15.51	11	10	1996	1996-11-10	0
-60.35	15.51	11	11	1996	1996-11-11	0
-60.14	14.80	11	11	1996	1996-11-11	0
-60.14	14.80	11	11	1996	1996-11-11	0
-60.15	13.90	11	12	1996	1996-11-12	0
-60.15	13.90	11	12	1996	1996-11-12	0
-60.16	13.13	11	12	1996	1996-11-12	0
-60.16	13.13	11	12	1996	1996-11-12	635
-60.13	12.43	11	13	1996	1996-11-13	2700
-60.13	12.43	11	13	1996	1996-11-13	540
-60.08	11.87	11	13	1996	1996-11-13	1270
-60.08	11.87	11	13	1996	1996-11-13	1661
-61.69	14.85	11	21	1996	1996-11-21	0
-61.69	14.85	11	21	1996	1996-11-21	0
-62.03	15.62	11	22	1996	1996-11-22	2700
-62.03	15.62	11	22	1996	1996-11-22	2160
-62.00	16.68	11	23	1996	1996-11-23	0
-62.00	16.68	11	23	1996	1996-11-23	0
-64.07	18.02	12	04	1996	1996-12-04	0
-63.90	17.80	12	04	1996	1996-12-04	4320
-63.33	17.41	12	05	1996	1996-12-05	0
-63.33	17.41	12	05	1996	1996-12-05	4802
-63.33	17.40	12	05	1996	1996-12-05	0
-63.33	17.40	12	05	1996	1996-12-05	1080
-63.32	17.38	12	05	1996	1996-12-05	1080
-62.88	16.97	12	05	1996	1996-12-05	0
-62.38	15.93	12	06	1996	1996-12-06	0
-62.37	15.73	12	06	1996	1996-12-06	540
-62.13	15.32	12	07	1996	1996-12-07	2160
-61.92	14.62	12	07	1996	1996-12-07	0
-61.67	14.58	12	08	1996	1996-12-08	1080
-61.07	14.02	12	08	1996	1996-12-08	0
-61.32	12.83	12	11	1996	1996-12-11	0
-61.63	12.63	12	11	1996	1996-12-11	0
-61.65	11.60	12	12	1996	1996-12-12	1473
-61.83	11.23	12	13	1996	1996-12-13	0
-62.23	11.23	12	17	1996	1996-12-17	0
-62.23	11.23	12	17	1996	1996-12-17	0
-62.23	11.22	12	17	1996	1996-12-17	0
-62.23	11.22	12	17	1996	1996-12-17	0
-62.25	11.20	12	17	1996	1996-12-17	0
-63.17	10.98	12	18	1996	1996-12-18	0
-65.80	10.90	12	20	1996	1996-12-20	0
-66.32	11.53	12	20	1996	1996-12-20	0
-67.43	12.20	12	21	1996	1996-12-21	0
-68.70	13.35	12	21	1996	1996-12-21	0
-69.55	13.97	12	22	1996	1996-12-22	0
-71.12	14.08	12	22	1996	1996-12-22	632
-75.38	15.47	12	24	1996	1996-12-24	0
-78.53	18.10	12	25	1996	1996-12-25	0
-78.53	18.10	12	25	1996	1996-12-25	0
-78.53	18.10	12	25	1996	1996-12-25	0
-78.53	18.10	12	25	1996	1996-12-25	0
-78.53	18.10	12	25	1996	1996-12-25	0
-79.17	19.03	12	26	1996	1996-12-26	0
-79.55	19.88	12	27	1996	1996-12-27	0
-83.55	24.85	01	05	1997	1997-01-05	0
-83.50	24.98	01	05	1997	1997-01-05	5400
-82.92	25.13	01	06	1997	1997-01-06	771
-82.92	25.03	01	06	1997	1997-01-06	0
-82.97	24.88	01	07	1997	1997-01-07	900
-82.07	23.98	01	08	1997	1997-01-08	1080
-82.18	24.28	01	09	1997	1997-01-09	2160
-80.52	23.67	02	10	1997	1997-02-10	2700
-79.77	26.18	02	12	1997	1997-02-12	491
-79.85	26.95	02	12	1997	1997-02-12	540
-79.73	28.05	02	13	1997	1997-02-13	540
-79.03	28.60	02	13	1997	1997-02-13	0
-76.98	29.70	02	14	1997	1997-02-14	4860
-76.90	30.00	02	15	1997	1997-02-15	0
-75.95	30.10	02	15	1997	1997-02-15	2700
-74.48	28.65	02	16	1997	1997-02-16	14579
-74.28	28.35	02	17	1997	1997-02-17	3240
-73.68	27.52	02	17	1997	1997-02-17	15659
-71.38	24.48	02	19	1997	1997-02-19	19784
-71.38	24.48	02	19	1997	1997-02-19	3240
-71.22	23.22	02	19	1997	1997-02-19	3436
-71.22	22.60	02	20	1997	1997-02-20	0
-70.15	21.37	02	22	1997	1997-02-22	540
-70.22	20.45	02	22	1997	1997-02-22	0
-70.28	20.00	02	22	1997	1997-02-22	0
-69.03	19.97	02	28	1997	1997-02-28	0
-69.03	19.97	02	28	1997	1997-02-28	0
-68.65	19.28	03	01	1997	1997-03-01	2160
-67.48	18.08	03	01	1997	1997-03-01	4049
-68.15	17.78	03	02	1997	1997-03-02	0
-68.62	17.77	03	02	1997	1997-03-02	0
-70.87	17.47	03	04	1997	1997-03-04	0
-72.10	16.50	03	04	1997	1997-03-04	0
-75.30	18.37	03	05	1997	1997-03-05	0
-75.30	18.35	03	06	1997	1997-03-06	3240
-75.30	18.35	03	06	1997	1997-03-06	3597
-75.30	18.35	03	06	1997	1997-03-06	5405
-80.57	24.10	03	27	1997	1997-03-27	0
-80.57	24.10	03	27	1997	1997-03-27	0
-80.03	24.48	03	27	1997	1997-03-27	1620
-79.65	25.60	03	28	1997	1997-03-28	5400
-79.32	26.70	03	28	1997	1997-03-28	1080
-80.03	27.92	03	29	1997	1997-03-29	7019
-80.10	28.73	03	30	1997	1997-03-30	6073
-80.23	29.92	03	30	1997	1997-03-30	3780
-74.05	30.03	04	03	1997	1997-04-03	3240
-72.33	30.28	04	04	1997	1997-04-04	8099
-71.28	30.82	04	04	1997	1997-04-04	93952
-68.77	31.73	04	05	1997	1997-04-05	10799
-67.58	31.83	04	06	1997	1997-04-06	1080
-66.40	31.38	04	06	1997	1997-04-06	10799
-65.50	31.65	04	07	1997	1997-04-07	33873
-66.37	30.97	04	11	1997	1997-04-11	3780
-66.75	30.90	04	12	1997	1997-04-12	21600
-66.73	30.68	04	12	1997	1997-04-12	1080
-68.73	29.25	04	13	1997	1997-04-13	7201
-68.53	29.25	04	14	1997	1997-04-14	0
-68.02	29.15	04	14	1997	1997-04-14	49136
-68.03	28.72	04	15	1997	1997-04-15	10799
-71.52	26.17	04	17	1997	1997-04-17	1473
-72.42	25.72	04	18	1997	1997-04-18	14401
-73.85	24.35	04	19	1997	1997-04-19	10351
-74.90	23.32	04	23	1997	1997-04-23	32432
-74.37	21.12	04	26	1997	1997-04-26	0
-80.38	23.62	04	29	1997	1997-04-29	1080
-80.38	23.62	04	29	1997	1997-04-29	0
-82.22	24.12	04	30	1997	1997-04-30	19934
-82.18	24.12	04	30	1997	1997-04-30	13016
-81.30	23.91	05	06	1997	1997-05-06	0
-80.88	24.02	05	08	1997	1997-05-08	450
-80.43	24.50	05	09	1997	1997-05-09	0
-80.08	25.15	05	09	1997	1997-05-09	1620
-79.35	26.00	05	10	1997	1997-05-10	0
-77.98	25.95	05	10	1997	1997-05-10	25547
-77.27	25.95	05	10	1997	1997-05-10	0
-77.97	25.95	05	10	1997	1997-05-10	24818
-77.95	25.93	05	10	1997	1997-05-10	12409
-78.00	25.95	05	10	1997	1997-05-10	1460
-78.40	26.05	05	10	1997	1997-05-10	32397
-76.78	25.68	05	14	1997	1997-05-14	113931
-77.22	25.28	05	15	1997	1997-05-15	4320
-77.23	25.27	05	15	1997	1997-05-15	0
-77.23	25.27	05	15	1997	1997-05-15	8639
-77.23	25.27	05	15	1997	1997-05-15	0
-77.25	25.25	05	15	1997	1997-05-15	36717
-77.15	25.32	05	16	1997	1997-05-16	0
-76.97	25.60	05	16	1997	1997-05-16	675
-76.87	25.77	05	17	1997	1997-05-17	1620
-76.80	25.82	05	17	1997	1997-05-17	4860
-76.80	25.68	05	17	1997	1997-05-17	0
-76.43	25.68	05	18	1997	1997-05-18	0
-74.48	24.25	05	22	1997	1997-05-22	5400
-74.03	24.58	05	23	1997	1997-05-23	577214
-73.47	24.83	05	23	1997	1997-05-23	8099
-73.28	25.10	05	24	1997	1997-05-24	3240
-73.48	25.78	05	25	1997	1997-05-25	2160
-73.13	26.50	05	25	1997	1997-05-25	10799
-73.40	27.45	05	26	1997	1997-05-26	5940
-71.97	28.65	05	27	1997	1997-05-27	7707
-71.97	28.65	05	27	1997	1997-05-27	7707
-71.95	28.65	05	27	1997	1997-05-27	7707
-71.95	28.67	05	27	1997	1997-05-27	5780
-71.95	28.67	05	27	1997	1997-05-27	9634
-68.53	30.65	05	28	1997	1997-05-28	89093
-67.03	31.03	05	29	1997	1997-05-29	23758
-72.25	39.08	06	09	1997	1997-06-09	7851
-69.57	40.30	06	22	1997	1997-06-22	540
-69.47	40.28	06	23	1997	1997-06-23	0
-69.48	39.60	06	23	1997	1997-06-23	540
-69.22	39.40	06	24	1997	1997-06-24	0
-68.90	38.93	06	24	1997	1997-06-24	4049
-68.78	39.27	06	25	1997	1997-06-25	3857
-69.20	41.43	06	26	1997	1997-06-26	0
-70.98	41.16	07	04	1997	1997-07-04	540
-70.98	41.16	07	04	1997	1997-07-04	1620
-70.33	40.53	07	05	1997	1997-07-05	4320
-70.33	40.53	07	05	1997	1997-07-05	3780
-69.35	40.48	07	05	1997	1997-07-05	8099
-69.35	40.48	07	05	1997	1997-07-05	2077
-67.99	40.60	07	06	1997	1997-07-06	982
-67.99	40.60	07	06	1997	1997-07-06	771
-66.61	40.09	07	07	1997	1997-07-07	2700
-66.61	40.09	07	07	1997	1997-07-07	14039
-66.13	39.73	07	08	1997	1997-07-08	540
-66.13	39.73	07	08	1997	1997-07-08	0
-64.48	40.44	07	09	1997	1997-07-09	3780
-64.48	40.44	07	09	1997	1997-07-09	8099
-61.95	42.17	07	10	1997	1997-07-10	8639
-61.95	42.17	07	10	1997	1997-07-10	24478
-60.86	42.79	07	11	1997	1997-07-11	10199
-60.86	42.79	07	11	1997	1997-07-11	10799
-59.55	43.49	07	12	1997	1997-07-12	6075
-59.55	43.49	07	12	1997	1997-07-12	0
-61.74	44.24	07	13	1997	1997-07-13	7559
-61.74	44.24	07	13	1997	1997-07-13	11699
-62.33	44.36	07	14	1997	1997-07-14	540
-62.33	44.36	07	14	1997	1997-07-14	1543
-70.31	42.36	07	26	1997	1997-07-26	491
-70.30	42.29	07	26	1997	1997-07-26	1799
-70.30	42.29	07	26	1997	1997-07-26	0
-71.10	41.28	08	05	1997	1997-08-05	10799
-70.82	40.80	08	06	1997	1997-08-06	3780
