"Cleanup ID",Zone,State,Country,GPS,"Cleanup Type","Cleanup Date","Group Name",Adults,Children,People,Pounds,Miles,"# of bags","Cigarette Butts","Food Wrappers (candy, chips, etc.)","Take Out/Away Containers (Plastic)","Take Out/Away Containers (Foam)","Bottle Caps (Plastic)","Bottle Caps (Metal)","Lids (Plastic)","Straws, Stirrers","Forks, Knives, Spoons","Beverage Bottles (Plastic)","Beverage Bottles (Glass)","Beverage Cans","Grocery Bags (Plastic)","Other Plastic Bags","Paper Bags","Cups, Plates (Paper)","Cups, Plates (Plastic)","Cups, Plates (Foam)","Fishing Buoys, Pots & Traps","Fishing Net & Pieces","Fishing Line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Fishing Gear (Clean Swell)","6-Pack Holders","Other Plastic/Foam Packaging","Other Plastic Bottles (oil, bleach, etc.)","Strapping Bands","Tobacco Packaging/Wrap","Other Packaging (Clean Swell)","Appliances (refrigerators, washers, etc.)",Balloons,"Cigar Tips","Cigarette Lighters","Construction Materials",Fireworks,Tires,Toys,"Other Trash (Clean Swell)",Condoms,Diapers,Syringes,"Tampons/Tampon Applicators","Personal Hygiene (Clean Swell)","Foam Pieces","Glass Pieces","Plastic Pieces","Total Items Collected"
71675,"Los Angeles County, CA, USA","California, USA","United States","34.0103, -118.49851","Land (beach, shoreline and inland)",2019-04-20,,1,0,1,4.68,0.0112,0,2,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,72,114
71678,"Los Angeles County, CA, USA","California, USA","United States","34.15291, -118.13034","Land (beach, shoreline and inland)",2019-04-20,"Pasadena City College",1,0,1,0,0.0135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71679,"Los Angeles County, CA, USA","California, USA","United States","34.00884, -118.49641","Land (beach, shoreline and inland)",2019-04-20,,1,0,1,9.12,0.5421,0,84,8,2,0,5,0,0,4,1,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,61,214
71680,"Los Angeles County, CA, USA","California, USA","United States","34.13102, -118.05041","Land (beach, shoreline and inland)",2019-04-20,,1,0,1,0,0.0029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71681,"Los Angeles County, CA, USA","California, USA","United States","33.89422, -118.41631","Land (beach, shoreline and inland)",2019-04-20,,1,0,1,3.67,0.2219,0,3,28,2,1,3,0,1,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,70,134
71683,"Los Angeles County, CA, USA","California, USA","United States","34.1765, -118.09623","Land (beach, shoreline and inland)",2019-04-20,,1,0,1,2.15,1.027,0,0,7,0,1,2,0,0,0,0,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,1,25
71686,"Los Angeles County, CA, USA","California, USA","United States","34.15286, -118.13047","Land (beach, shoreline and inland)",2019-04-20,"Pasadena City College",1,0,1,0.19,11.166,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
71697,"Santa Clara County, CA, USA","California, USA","United States","37.42554, -122.12866","Land (beach, shoreline and inland)",2019-04-20,,1,0,1,3.56,0.0074,0,8,3,2,1,24,0,1,6,1,0,0,2,3,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,115,177
71699,"Los Angeles County, CA, USA","California, USA","United States","34.15101, -118.16559","Land (beach, shoreline and inland)",2019-04-20,"Pasadena City College",1,0,1,11.78,5.0387,0,55,26,3,8,15,0,7,8,7,0,4,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,18,225
71719,"Los Angeles County, CA, USA","California, USA","United States","34.17811, -118.09651","Land (beach, shoreline and inland)",2019-04-21,"Pasadena city college",1,0,1,0.61,3.2362,0,0,3,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,3,16
71720,"Alameda County, CA, USA","California, USA","United States","37.84, -122.29898","Land (beach, shoreline and inland)",2019-04-21,,1,0,1,6.44,0.3603,0,0,6,1,0,6,0,0,0,1,2,10,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,16,55
71721,"Alameda County, CA, USA","California, USA","United States","37.84039, -122.29702","Land (beach, shoreline and inland)",2019-04-21,"City of Emeryville",2,0,2,8.88,1.0124,0,12,31,5,1,73,0,1,17,6,4,4,0,13,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,281,458
71722,"Los Angeles County, CA, USA","California, USA","United States","34.14561, -118.1645","Land (beach, shoreline and inland)",2019-04-21,,1,0,1,8.91,1.0243,0,9,9,5,9,5,0,10,6,1,9,5,11,43,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,23,0,0,0,0,1,0,0,28,183
71724,"Alameda County, CA, USA","California, USA","United States","37.83995, -122.29895","Land (beach, shoreline and inland)",2019-04-21,"City of Emeryville",1,0,1,0,0.0363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71725,"Los Angeles County, CA, USA","California, USA","United States","34.14746, -118.16125","Land (beach, shoreline and inland)",2019-04-21,,1,0,1,0.11,1.048,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
71726,"Alameda County, CA, USA","California, USA","United States","37.85608, -122.26016","Land (beach, shoreline and inland)",2019-04-21,"City of Emeryville",1,0,1,7.29,0.7112,0,1,40,2,0,0,0,4,0,3,1,6,0,40,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,17,122
71728,"Los Angeles County, CA, USA","California, USA","United States","34.10194, -118.02808","Land (beach, shoreline and inland)",2019-04-21,"Pasadena City college",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71729,"Los Angeles County, CA, USA","California, USA","United States","34.10194, -118.02808","Land (beach, shoreline and inland)",2019-04-21,"Pasadena City college",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71730,"Los Angeles County, CA, USA","California, USA","United States","34.15145, -118.16454","Land (beach, shoreline and inland)",2019-04-21,,2,0,2,1.01,0.2485,0,5,1,0,0,0,0,1,1,3,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,17,40
71731,"Los Angeles County, CA, USA","California, USA","United States","34.15025, -118.16576","Land (beach, shoreline and inland)",2019-04-21,,2,0,2,1.44,0.7335,0,5,6,2,0,4,0,0,4,3,6,1,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,48
71732,"Los Angeles County, CA, USA","California, USA","United States","34.10197, -118.02808","Land (beach, shoreline and inland)",2019-04-21,"Pasadena City college",1,0,1,0,0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71734,"Los Angeles County, CA, USA","California, USA","United States","34.14158, -118.16666","Land (beach, shoreline and inland)",2019-04-21,"Pasadena City College ",1,0,1,0.87,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16
71735,"Los Angeles County, CA, USA","California, USA","United States","34.10195, -118.02804","Land (beach, shoreline and inland)",2019-04-21,"Pasadena City college",1,0,1,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
71736,"Los Angeles County, CA, USA","California, USA","United States","34.10195, -118.02804","Land (beach, shoreline and inland)",2019-04-21,"Pasadena City college",1,0,1,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
71740,"Los Angeles County, CA, USA","California, USA","United States","34.09557, -118.12463","Land (beach, shoreline and inland)",2019-04-21,,1,0,1,1.26,2.1633,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12
71741,"Los Angeles County, CA, USA","California, USA","United States","34.10195, -118.02809","Land (beach, shoreline and inland)",2019-04-21,"Pasadena City college",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71742,"Los Angeles County, CA, USA","California, USA","United States","34.10197, -118.02809","Land (beach, shoreline and inland)",2019-04-21,"Pasadena City college",1,0,1,2.11,0,0,0,9,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,27
71743,"Los Angeles County, CA, USA","California, USA","United States","34.12891, -118.16564","Land (beach, shoreline and inland)",2019-04-21,"Pasadena City College ",1,0,1,0.31,0.1026,0,0,1,0,0,0,0,1,2,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13
71746,"Los Angeles County, CA, USA","California, USA","United States","34.12687, -118.16482","Land (beach, shoreline and inland)",2019-04-21,"Pasadena City College ",1,0,1,1.3,1.3202,0,1,1,2,0,1,0,1,4,3,5,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,30
71748,"Los Angeles County, CA, USA","California, USA","United States","34.13504, -118.1669","Land (beach, shoreline and inland)",2019-04-21,"Pasadena City College ",1,0,1,0.72,1.0559,0,0,1,1,1,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,12
71750,"Alameda County, CA, USA","California, USA","United States","37.89187, -122.28231","Land (beach, shoreline and inland)",2019-04-21,"Blackberry Creek",3,0,3,25.96,0.1425,0,9,40,7,3,10,0,7,11,5,7,18,15,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,28,0,2,0,0,0,0,0,9,52,0,0,0,0,6,0,0,44,286
71751,"Los Angeles County, CA, USA","California, USA","United States","34.1746, -118.09843","Land (beach, shoreline and inland)",2019-04-21,,1,0,1,4.13,3.0918,0,0,5,3,1,0,0,1,1,2,27,2,17,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,73
71752,"Los Angeles County, CA, USA","California, USA","United States","34.10205, -118.13485","Land (beach, shoreline and inland)",2019-04-21,,2,0,2,0.9,0.0159,0,0,1,1,0,1,0,0,0,0,1,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
71753,"Los Angeles County, CA, USA","California, USA","United States","34.14769, -118.16537","Land (beach, shoreline and inland)",2019-04-21,"Pasadena City College",3,0,3,5.36,2.752,0,5,10,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,2,26,0,0,0,0,1,0,0,28,83
71754,"Los Angeles County, CA, USA","California, USA","United States","34.14775, -118.16526","Land (beach, shoreline and inland)",2019-04-21,"Pasadena City College",1,0,1,5.28,0,0,5,8,1,1,2,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,26,0,0,0,0,1,0,0,28,84
71788,"Los Angeles County, CA, USA","California, USA","United States","33.89406, -118.41604","Land (beach, shoreline and inland)",2019-04-22,,2,0,2,2.21,0.8639,0,5,14,1,0,6,0,1,2,4,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,0,0,0,0,0,0,0,9,57
71815,"Los Angeles County, CA, USA","California, USA","United States","34.17911, -118.09645","Land (beach, shoreline and inland)",2019-04-22,,1,0,1,1.23,0.2845,0,1,11,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,25
71818,"Santa Barbara County, CA, USA","California, USA","United States","34.40312, -119.74374","Land (beach, shoreline and inland)",2019-04-22,"Explore Ecology",10,0,10,1.49,0.3816,0,1,7,0,0,2,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,33
71826,"Los Angeles County, CA, USA","California, USA","United States","33.98508, -117.98269","Land (beach, shoreline and inland)",2019-04-20,,2,0,2,2,0.0226,0,10,5,0,2,0,0,1,5,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,43
71842,"Los Angeles County, CA, USA","California, USA","United States","34.17753, -118.09696","Land (beach, shoreline and inland)",2019-04-23,"Eaton Canyon",1,0,1,0.77,1.8445,0,0,4,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,17
71846,"Monterey County, CA, USA","California, USA","United States","36.61752, -121.90222","Land (beach, shoreline and inland)",2019-04-23,SSA.mba.marco,1,0,1,3.53,0.6049,0,27,4,0,0,0,0,2,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,14,0,0,0,0,2,0,0,3,67
71853,"Monterey County, CA, USA","California, USA","United States","36.61708, -121.90172","Land (beach, shoreline and inland)",2019-04-23,"SSA MBA",1,0,1,1.71,0.0277,0,33,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,56
71856,"Los Angeles County, CA, USA","California, USA","United States","34.1918, -118.10562","Land (beach, shoreline and inland)",2019-04-23,,1,0,1,0,0.1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71857,"Los Angeles County, CA, USA","California, USA","United States","34.1918, -118.10562","Land (beach, shoreline and inland)",2019-04-23,,1,0,1,0,0.1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71858,"San Luis Obispo County, CA, USA","California, USA","United States","35.12361, -120.63286","Land (beach, shoreline and inland)",2019-04-23,"Becker North",2,0,2,0.03,0.003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71859,"Santa Barbara County, CA, USA","California, USA","United States","34.402912624979, -119.74395187032","Land (beach, shoreline and inland)",2019-04-23,"Explore Ecology",3,25,28,5,0.5,1,6,10,0,0,2,2,1,0,0,0,0,1,0,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,38
71861,"Los Angeles County, CA, USA","California, USA","United States","34.14476, -118.11711","Land (beach, shoreline and inland)",2019-04-23,,1,0,1,0.64,0.1446,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
71862,"Los Angeles County, CA, USA","California, USA","United States","34.00901, -118.49658","Land (beach, shoreline and inland)",2019-04-23,,1,0,1,6.54,0.008,0,30,15,0,5,13,0,0,22,3,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,105
71863,"Los Angeles County, CA, USA","California, USA","United States","34.01671, -118.42906","Land (beach, shoreline and inland)",2019-04-23,,1,0,1,11.5,0.2769,0,109,48,0,0,140,0,3,4,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,69,0,0,0,0,2,0,0,1,388
71865,"Los Angeles County, CA, USA","California, USA","United States","34.17702, -118.0969","Land (beach, shoreline and inland)",2019-04-23,,2,0,2,6.96,2.3743,0,4,12,2,2,8,0,4,3,0,7,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,1,0,0,43,131
71866,"Los Angeles County, CA, USA","California, USA","United States","34.17703, -118.09691","Land (beach, shoreline and inland)",2019-04-23,,2,0,2,6.96,4.2437,0,4,12,2,2,8,0,4,3,0,7,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,1,0,0,43,131
71867,"Los Angeles County, CA, USA","California, USA","United States","34.17625, -118.09657","Land (beach, shoreline and inland)",2019-04-15,"Environmental Science",1,0,1,1.68,1.8113,0,0,10,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,31
71868,"Humboldt County, CA, USA","California, USA","United States","40.99137, -124.08347","Land (beach, shoreline and inland)",2019-04-23,"Clam Beachcombers ",2,0,2,10,0.0726,0,1,5,0,1,20,0,10,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,10,0,0,0,0,0,0,0,3,45,0,0,0,0,3,0,0,68,192
71869,"Los Angeles County, CA, USA","California, USA","United States","34.17934, -118.09708","Land (beach, shoreline and inland)",2019-04-23,"Pasadena City College ",1,0,1,7.92,3.3702,0,2,47,1,0,10,0,1,3,1,7,4,2,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,123
71870,"Los Angeles County, CA, USA","California, USA","United States","34.17799, -118.09658","Land (beach, shoreline and inland)",2019-04-23,"Kaite K, Alex Z, Leila H",3,0,3,1.13,0.0193,0,0,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,12
71871,"Los Angeles County, CA, USA","California, USA","United States","34.17929, -118.0967","Land (beach, shoreline and inland)",2019-04-23,"Kaite k, Alex z, Leila h",3,0,3,2.99,1.3639,0,1,6,0,0,8,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,38
71872,"Los Angeles County, CA, USA","California, USA","United States","34.17991, -118.09664","Land (beach, shoreline and inland)",2019-04-23,"Kaite k, Alex z, Leila h",3,0,3,2.42,0.231,0,11,3,1,0,7,0,2,1,0,6,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,55
71878,"Los Angeles County, CA, USA","California, USA","United States","34.10484, -117.95835","Land (beach, shoreline and inland)",2019-04-23,,1,0,1,5.86,0.0121,0,0,13,2,1,3,0,3,2,2,5,2,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,21,0,0,0,0,1,0,0,0,68
71889,"Los Angeles County, CA, USA","California, USA","United States","34.18292, -118.16002","Land (beach, shoreline and inland)",2019-04-24,"Wilbur Oceanography",1,0,1,7.25,4.9576,0,0,18,1,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,23,0,0,0,0,1,0,0,127,195
71893,"Los Angeles County, CA, USA","California, USA","United States","34.12376, -118.21259","Land (beach, shoreline and inland)",2019-04-23,,2,0,2,3.89,0.0118,0,0,10,7,4,3,0,7,4,6,3,1,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,77,141
71897,"Los Angeles County, CA, USA","California, USA","United States","34.17756, -118.09663","Land (beach, shoreline and inland)",2019-04-24,,1,0,1,8.57,13.5663,0,3,14,2,0,7,0,3,4,0,4,1,3,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,43,0,0,0,0,3,0,0,3,102
71905,"Santa Barbara County, CA, USA","California, USA","United States","34.403031081282, -119.74430801987","Land (beach, shoreline and inland)",2019-04-24,"Explore Ecology",3,27,30,2,0.5,1,4,5,0,0,1,1,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,28
71906,"Los Angeles County, CA, USA","California, USA","United States","33.71033, -118.28453","Land (beach, shoreline and inland)",2019-04-24,"PCC Envs class",1,0,1,9.11,0.1129,0,10,9,4,1,6,0,1,6,2,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,34,0,0,0,0,4,0,0,28,122
71907,"Los Angeles County, CA, USA","California, USA","United States","34.21104, -118.24304","Land (beach, shoreline and inland)",2019-04-24,,1,0,1,2.52,0.0851,0,5,2,0,0,2,0,2,0,1,6,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24
71908,"Los Angeles County, CA, USA","California, USA","United States","34.21106, -118.24302","Land (beach, shoreline and inland)",2019-04-24,,1,0,1,2.44,0.0139,0,5,3,0,0,3,0,2,0,1,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,31
71909,"Los Angeles County, CA, USA","California, USA","United States","34.14872, -118.16548","Land (beach, shoreline and inland)",2019-04-24,,1,0,1,4.11,1.6022,0,1,8,3,0,0,0,0,0,0,1,2,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,12,0,0,0,0,0,0,0,7,41
71912,"Los Angeles County, CA, USA","California, USA","United States","33.9881, -118.47496","Land (beach, shoreline and inland)",2019-04-24,,1,0,1,2.67,0.0243,0,3,2,1,0,1,0,1,0,1,6,2,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,4,41
71913,"Los Angeles County, CA, USA","California, USA","United States","34.10365, -118.17771","Land (beach, shoreline and inland)",2019-04-25,,1,0,1,1.89,0,0,0,0,0,3,3,0,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
71930,"San Diego County, CA, USA","California, USA","United States","32.76187, -117.25031","Land (beach, shoreline and inland)",2019-04-25,"I am Green eco servicesc gno v",1,0,1,13.3,0.0316,0,2,10,2,0,3,0,3,4,2,19,0,12,2,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,16,19,0,0,0,0,2,0,0,4,112
71931,"San Diego County, CA, USA","California, USA","United States","32.76196, -117.25044","Land (beach, shoreline and inland)",2019-04-25,"I am Green eco servicesc gno v",1,0,1,3.11,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15
71933,"Los Angeles County, CA, USA","California, USA","United States","34.17851, -118.09662","Land (beach, shoreline and inland)",2019-04-25,8,3,0,3,1.32,1.2441,0,0,8,0,0,0,0,1,1,1,8,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25
71934,"Los Angeles County, CA, USA","California, USA","United States","34.17841, -118.09653","Land (beach, shoreline and inland)",2019-04-25,8,3,0,3,1.41,1.262,0,0,0,0,1,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,19
71937,"Los Angeles County, CA, USA","California, USA","United States","34.17729, -118.09644","Land (beach, shoreline and inland)",2019-04-25,Big3,3,0,3,1.13,0.8524,0,0,8,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,25
71939,"Los Angeles County, CA, USA","California, USA","United States","34.17724, -118.09641","Land (beach, shoreline and inland)",2019-04-25,Big3,3,0,3,1.97,1.059,0,1,4,0,2,3,0,2,2,1,4,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,32
71941,"Los Angeles County, CA, USA","California, USA","United States","34.17906, -118.09683","Land (beach, shoreline and inland)",2019-04-25,,1,0,1,1.37,0.2218,0,0,2,0,0,3,0,1,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,19
71943,"San Diego County, CA, USA","California, USA","United States","32.84963, -116.87863","Land (beach, shoreline and inland)",2019-04-24,"I LOVE  A CLEAN SAN DIEGO",2,0,2,0.81,0.0051,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10
